Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,predicted_demand,optimized_supply
WH_107855,EID_57855,Rural,Mid,West,Zone 2,3,0,4,4408,Rented,26,0,0,0,65,22.0,2009.0,18,0,B,5,12,21135,23223.7180047952,11000.0
WH_107856,EID_57856,Rural,Small,South,Zone 1,8,0,2,5791,Rented,45,0,0,0,243,17.0,2001.0,26,0,B+,6,21,32127,32881.040584508766,8500.0
WH_107858,EID_57858,Rural,Small,West,Zone 6,5,0,4,4514,Company Owned,57,1,1,1,103,45.0,2011.0,17,0,B,2,9,20130,22784.654927491385,22500.0
WH_107860,EID_57860,Rural,Mid,South,Zone 3,3,0,2,4656,Rented,32,0,0,0,111,22.0,2023.0,0,0,,0,19,6135,1874.3434401751729,1868.793440175173
WH_107863,EID_57863,Rural,Small,North,Zone 1,7,0,3,5260,Company Owned,20,0,0,1,182,24.0,2021.0,0,0,,0,30,3065,1731.0553545679431,1721.9553545679432
WH_107865,EID_57865,Rural,Small,West,Zone 1,4,0,3,5458,Rented,46,0,0,1,204,27.0,2020.0,4,0,A,2,3,6109,6411.279275953799,6401.079275953799
WH_107866,EID_57866,Rural,Large,North,Zone 6,6,0,3,4626,Rented,34,0,0,0,271,16.0,2004.0,30,0,B+,3,29,37081,39059.072333381686,8000.0
WH_107869,EID_57869,Urban,Small,South,Zone 6,6,1,2,4934,Company Owned,39,0,0,1,98,28.0,2008.0,14,0,B+,4,9,17117,17825.744700388168,14000.0
WH_107871,EID_57871,Rural,Mid,West,Zone 4,6,0,4,4840,Company Owned,56,0,0,1,202,24.0,2007.0,24,1,A+,6,11,34073,30692.72452798122,12000.0
WH_107872,EID_57872,Rural,Small,North,Zone 6,7,3,3,4427,Rented,66,0,0,1,209,22.0,1999.0,23,0,B,3,13,27088,28540.576124162995,11000.0
WH_107873,EID_57873,Rural,Mid,North,Zone 2,7,0,3,5500,Rented,15,0,0,0,157,23.0,2020.0,5,0,B+,3,12,6125,7478.123101373902,7470.273101373902
WH_107875,EID_57875,Rural,Large,North,Zone 5,3,0,2,4464,Rented,38,0,0,0,56,18.0,2007.0,18,1,A+,6,25,26101,22838.183587933454,9000.0
WH_107879,EID_57879,Rural,Mid,South,Zone 2,4,0,2,4260,Company Owned,26,0,0,0,209,23.0,1997.0,23,0,C,3,22,29068,29393.93293703391,11500.0
WH_107880,EID_57880,Rural,Mid,West,Zone 2,8,0,7,3723,Company Owned,62,0,0,1,218,31.0,2005.0,38,0,A,4,12,52118,49361.191298327845,15500.0
WH_107885,EID_57885,Rural,Mid,South,Zone 4,8,0,1,5244,Rented,46,0,0,0,125,21.0,2014.0,14,1,A+,1,26,21137,19314.56291713289,10500.0
WH_107886,EID_57886,Rural,Small,North,Zone 1,7,0,2,4726,Company Owned,30,0,0,0,118,35.0,2000.0,33,0,B,4,21,41133,42457.520300936565,17500.0
WH_107887,EID_57887,Rural,Mid,South,Zone 3,4,0,1,4971,Company Owned,44,0,0,1,262,27.0,2016.0,9,1,B,2,19,11087,12670.153888112458,12657.053888112458
WH_107890,EID_57890,Rural,Small,North,Zone 6,8,0,4,5068,Rented,20,0,0,1,268,38.0,2001.0,31,0,B,4,13,39128,39910.984030390944,19000.0
WH_107892,EID_57892,Rural,Large,West,Zone 5,8,2,3,6166,Company Owned,21,0,0,1,188,29.0,2010.0,18,0,B,4,5,21114,22873.178446534585,14500.0
WH_107893,EID_57893,Rural,Large,West,Zone 6,8,3,4,3771,Company Owned,17,1,1,1,234,29.0,2015.0,11,0,B,4,6,13143,13735.552597670874,13723.852597670873
WH_107894,EID_57894,Rural,Large,West,Zone 5,5,1,4,5241,Rented,30,0,0,0,223,17.0,2003.0,35,1,A+,6,25,46077,44473.92511402827,8500.0
WH_107897,EID_57897,Rural,Large,West,Zone 6,4,4,2,4304,Rented,18,0,0,0,145,23.0,1998.0,23,1,B,4,23,27113,27894.470783945464,11500.0
WH_107900,EID_57900,Rural,Large,North,Zone 6,4,1,4,7514,Company Owned,44,0,0,1,180,25.0,2012.0,19,0,B+,3,28,22055,24900.01798623032,12500.0
WH_107905,EID_57905,Rural,Large,West,Zone 5,5,0,4,5013,Company Owned,35,0,0,1,82,24.0,2011.0,18,1,C,2,14,24108,24093.745084166032,12000.0
WH_107906,EID_57906,Rural,Mid,West,Zone 3,3,1,3,4258,Rented,41,0,0,1,161,36.0,2005.0,24,1,B+,4,19,29097,30701.71413872362,18000.0
WH_107907,EID_57907,Rural,Mid,North,Zone 3,6,0,4,4213,Company Owned,60,0,0,1,245,28.0,2015.0,20,0,B+,6,27,25101,26029.516243711696,14000.0
WH_107909,EID_57909,Rural,Large,North,Zone 6,7,0,2,3920,Rented,46,0,0,1,104,25.0,2000.0,29,0,A,4,23,40129,37221.159674238064,12500.0
WH_107910,EID_57910,Rural,Mid,West,Zone 4,8,0,5,5149,Rented,58,0,0,0,151,34.0,2004.0,23,1,C,4,11,29121,29653.194905404758,17000.0
WH_107913,EID_57913,Rural,Mid,North,Zone 3,4,0,4,3489,Rented,40,0,0,1,93,27.0,2007.0,24,1,B+,4,19,31057,31177.21719049025,13500.0
WH_107914,EID_57914,Rural,Mid,South,Zone 4,3,0,4,4145,Rented,34,0,0,0,93,31.0,2021.0,5,1,C,2,26,8148,7792.013475432061,7787.36347543206
WH_107915,EID_57915,Rural,Mid,West,Zone 4,3,0,6,3783,Company Owned,49,1,0,0,103,32.0,2001.0,23,0,C,6,11,31089,28953.770114484854,16000.0
WH_107921,EID_57921,Rural,Mid,South,Zone 4,7,0,2,4626,Rented,35,0,0,1,191,34.0,2010.0,20,0,A,2,11,25130,26640.281354711653,17000.0
WH_107922,EID_57922,Rural,Large,North,Zone 5,5,0,2,4540,Company Owned,54,0,0,0,180,21.0,1999.0,15,0,A,4,25,19138,18822.253437989595,10500.0
WH_107929,EID_57929,Rural,Large,West,Zone 6,7,0,3,4234,Company Owned,60,0,0,1,141,37.0,2016.0,20,1,B+,4,23,24078,26585.65294902434,18500.0
WH_107930,EID_57930,Rural,Large,South,Zone 5,5,1,2,5037,Rented,36,0,0,1,81,30.0,2011.0,18,1,B,4,14,22096,23277.03745549757,15000.0
WH_107931,EID_57931,Rural,Large,West,Zone 5,3,0,2,4451,Rented,26,0,0,0,92,33.0,2012.0,7,1,B,1,10,9099,10007.64373480322,10003.043734803221
WH_107932,EID_57932,Rural,Large,West,Zone 5,4,0,3,4778,Company Owned,32,0,0,1,233,31.0,2021.0,4,1,A,2,5,6086,6482.923318757414,6471.273318757414
WH_107934,EID_57934,Rural,Small,West,Zone 1,4,0,6,6541,Company Owned,40,0,0,1,185,25.0,2013.0,18,0,C,2,3,25063,24237.03316977326,12500.0
WH_107935,EID_57935,Rural,Mid,South,Zone 4,8,2,2,4593,Rented,58,0,0,0,184,16.0,2017.0,9,0,C,4,26,12109,11592.87533608827,8000.0
WH_107936,EID_57936,Rural,Large,North,Zone 6,4,1,2,5923,Rented,61,1,0,1,91,36.0,2020.0,4,1,B,3,28,5068,5836.817978539853,5832.267978539853
WH_107937,EID_57937,Rural,Mid,West,Zone 4,8,0,4,4292,Company Owned,36,0,0,0,121,23.0,2021.0,0,0,,0,26,7103,1731.0553545679431,1725.0053545679432
WH_107938,EID_57938,Rural,Large,North,Zone 6,8,0,3,4922,Company Owned,42,0,0,0,127,33.0,2021.0,6,1,C,2,28,8109,9101.103632106679,9094.753632106678
WH_107944,EID_57944,Rural,Mid,South,Zone 2,4,0,2,5765,Company Owned,20,0,0,1,159,26.0,2010.0,18,0,C,2,32,22062,24022.101041362417,13000.0
WH_107946,EID_57946,Rural,Large,North,Zone 5,3,0,3,3481,Rented,20,0,0,0,219,28.0,1999.0,27,0,B+,3,24,32119,34773.58164933967,14000.0
WH_107947,EID_57947,Rural,Mid,West,Zone 4,7,2,2,5200,Company Owned,59,0,0,1,63,26.0,2003.0,24,1,A+,4,11,31060,30226.211086956988,13000.0
WH_107951,EID_57951,Rural,Mid,North,Zone 4,7,0,3,5037,Company Owned,23,0,0,1,163,32.0,2023.0,0,0,,0,26,13140,1874.3434401751729,1866.1934401751728
WH_107953,EID_57953,Rural,Mid,South,Zone 2,8,2,5,5067,Rented,39,0,0,1,113,26.0,1996.0,31,0,B+,5,12,37062,38646.08755279952,13000.0
WH_107954,EID_57954,Rural,Mid,South,Zone 2,6,0,1,6975,Rented,49,0,0,1,119,28.0,2004.0,27,0,C,4,32,35064,34889.55553210329,14000.0
WH_107955,EID_57955,Rural,Mid,West,Zone 2,3,2,2,4599,Rented,31,0,0,1,73,40.0,2015.0,13,0,B+,1,1,15121,17412.686870943115,17409.036870943117
WH_107957,EID_57957,Rural,Small,North,Zone 1,5,0,4,5635,Company Owned,36,1,0,1,148,30.0,2003.0,22,0,A,5,16,29055,28030.21437467198,15000.0
WH_107958,EID_57958,Rural,Large,North,Zone 5,6,0,3,4673,Rented,52,0,0,1,210,23.0,2018.0,6,1,C,3,17,7063,8643.92517244126,8633.42517244126
WH_107961,EID_57961,Rural,Large,North,Zone 5,5,3,2,4822,Rented,51,0,0,0,185,27.0,2010.0,18,0,C,2,17,23094,23025.456142884243,13500.0
WH_107962,EID_57962,Rural,Mid,West,Zone 2,5,0,2,4945,Company Owned,22,0,0,1,79,24.0,2002.0,37,1,A+,3,12,49078,48079.41534449687,12000.0
WH_107963,EID_57963,Urban,Small,South,Zone 1,4,2,2,4678,Company Owned,34,1,0,1,86,23.0,2014.0,9,0,B,1,21,11148,12104.68220144097,11500.0
WH_107964,EID_57964,Rural,Large,North,Zone 5,5,1,4,5869,Rented,44,1,0,1,142,26.0,2003.0,37,1,A+,2,14,49076,48061.09075239563,13000.0
WH_107965,EID_57965,Rural,Mid,South,Zone 2,6,0,2,3800,Rented,29,1,0,1,165,41.0,2015.0,15,0,A,2,12,21116,20453.050785356638,20444.800785356638
WH_107966,EID_57966,Rural,Large,West,Zone 5,4,0,4,4022,Rented,17,0,0,0,71,26.0,2018.0,5,0,C,3,10,6097,7334.835015766643,7331.285015766643
WH_107967,EID_57967,Rural,Large,West,Zone 6,8,0,7,3729,Company Owned,15,0,0,1,199,18.0,2004.0,23,0,A,4,6,32059,29653.194905404758,9000.0
WH_107969,EID_57969,Rural,Large,North,Zone 6,5,1,3,7118,Rented,40,0,0,1,202,27.0,2006.0,29,0,B,4,23,35119,37318.80896490038,13500.0
WH_107970,EID_57970,Rural,Large,West,Zone 6,3,0,5,3526,Company Owned,66,0,0,1,157,28.0,1998.0,27,0,A,5,6,33138,34217.444944027025,14000.0
WH_107971,EID_57971,Rural,Mid,North,Zone 2,6,1,3,7423,Rented,66,0,0,0,203,19.0,2020.0,4,1,C,3,12,6114,5836.817978539853,5826.667978539854
WH_107972,EID_57972,Rural,Large,North,Zone 6,6,0,2,5162,Rented,44,0,0,0,233,17.0,2003.0,24,0,B+,2,28,30061,31375.13368178482,8500.0
WH_107974,EID_57974,Rural,Small,West,Zone 6,6,0,6,4566,Company Owned,34,0,0,1,191,37.0,2023.0,0,0,,0,9,5123,1874.3434401751729,1864.793440175173
WH_107976,EID_57976,Rural,Large,North,Zone 6,4,0,3,4302,Rented,50,0,0,1,213,26.0,2003.0,35,1,A+,4,28,50079,45290.632742696704,13000.0
WH_107977,EID_57977,Rural,Mid,North,Zone 4,4,0,2,3648,Rented,69,0,0,0,154,14.0,2002.0,31,0,B+,5,26,38097,39740.381741940044,7000.0
WH_107979,EID_57979,Urban,Large,West,Zone 6,7,0,3,4658,Rented,27,0,0,1,227,36.0,2014.0,20,0,B,5,6,25083,26200.118532162596,18000.0
WH_107985,EID_57985,Rural,Large,West,Zone 6,7,0,5,4075,Rented,69,0,0,0,207,25.0,2018.0,9,0,B+,3,23,11103,12571.195642465173,12500.0
WH_107986,EID_57986,Rural,Large,North,Zone 5,5,0,4,4967,Company Owned,33,0,0,1,81,29.0,2021.0,4,1,C,2,17,6115,6482.923318757414,6478.8733187574135
WH_107987,EID_57987,Rural,Large,West,Zone 6,5,0,4,5178,Company Owned,67,0,0,0,218,34.0,2011.0,19,0,B+,1,6,22093,25645.081572095165,17000.0
WH_107990,EID_57990,Rural,Mid,East,Zone 4,6,1,6,4568,Rented,70,0,0,1,165,22.0,2020.0,5,1,C,2,26,7134,7388.154466469045,7379.904466469045
WH_107991,EID_57991,Rural,Large,West,Zone 5,7,0,5,4379,Company Owned,64,0,0,0,140,21.0,2016.0,16,0,C,2,14,22148,21833.78498483487,10500.0
WH_107993,EID_57993,Rural,Mid,West,Zone 3,6,0,3,4655,Rented,62,0,0,0,142,25.0,2022.0,0,0,,0,19,5088,1802.699397371558,1795.5993973715579
WH_107994,EID_57994,Rural,Mid,North,Zone 4,4,0,6,3642,Company Owned,41,0,0,0,245,17.0,2022.0,4,0,C,2,26,5144,6554.567361561058,6542.317361561058
WH_107996,EID_57996,Urban,Mid,West,Zone 2,4,0,4,6052,Company Owned,42,0,0,0,239,38.0,2015.0,11,0,B,3,1,12127,14974.443827403564,14962.493827403565
WH_107999,EID_57999,Rural,Mid,North,Zone 4,8,0,2,4919,Company Owned,64,0,0,0,120,25.0,1999.0,23,0,B+,2,26,28059,29779.467353895714,12500.0
WH_108000,EID_58000,Rural,Mid,West,Zone 4,6,0,8,3886,Rented,26,0,0,0,135,22.0,1997.0,27,0,B,4,26,33130,34388.047232477926,11000.0
WH_108001,EID_58001,Rural,Small,North,Zone 1,3,0,3,3996,Rented,49,0,0,0,202,20.0,1998.0,25,1,C,6,3,33068,31357.018299423245,10000.0
WH_108002,EID_58002,Rural,Mid,South,Zone 3,3,0,3,5017,Company Owned,69,0,0,1,211,22.0,2017.0,20,0,B+,3,19,26073,26899.54332308247,11000.0
WH_108003,EID_58003,Rural,Small,North,Zone 1,5,0,4,4323,Rented,47,0,1,1,109,24.0,2009.0,22,0,B,4,16,27056,28702.324962748244,12000.0
WH_108004,EID_58004,Rural,Mid,West,Zone 3,6,1,4,4025,Company Owned,23,1,0,1,166,24.0,2004.0,35,1,A+,5,19,47091,44787.8154880864,12000.0
WH_108005,EID_58005,Rural,Mid,South,Zone 4,8,0,3,3501,Rented,55,1,0,1,197,53.0,2022.0,0,0,,0,20,8126,1802.699397371558,1792.849397371558
WH_108006,EID_58006,Rural,Large,North,Zone 6,5,0,3,4076,Company Owned,42,0,0,1,184,32.0,2000.0,37,0,B,4,28,46126,47693.880927635095,16000.0
WH_108009,EID_58009,Rural,Large,South,Zone 5,7,0,2,4842,Company Owned,45,0,0,1,112,36.0,2003.0,24,1,B+,5,25,29124,30648.394688021246,18000.0
WH_108011,EID_58011,Rural,Large,West,Zone 6,7,0,5,3937,Rented,57,0,0,0,67,19.0,2008.0,18,1,A+,2,23,23117,23878.81295575516,9500.0
WH_108013,EID_58013,Rural,Small,West,Zone 6,7,2,4,5072,Company Owned,25,0,0,0,268,22.0,2009.0,19,0,B+,5,9,23130,23868.378229151072,11000.0
WH_108017,EID_58017,Rural,Mid,South,Zone 4,7,0,4,4828,Rented,20,0,0,0,86,18.0,2003.0,38,0,B,6,26,47109,48733.410550211556,9000.0
WH_108022,EID_58022,Rural,Mid,South,Zone 4,6,1,2,4978,Company Owned,68,0,0,1,169,44.0,2017.0,12,0,A,2,11,16112,16336.853434780583,16328.403434780583
WH_108024,EID_58024,Rural,Mid,West,Zone 2,7,2,4,5175,Company Owned,44,0,0,1,71,33.0,2020.0,5,0,A,3,12,7090,6813.693169055128,6810.143169055128
WH_108027,EID_58027,Rural,Mid,North,Zone 2,7,0,2,3872,Rented,16,0,0,1,135,22.0,2013.0,11,1,A+,5,12,15099,14346.663079287275,11000.0
WH_108028,EID_58028,Rural,Large,West,Zone 5,5,0,5,5825,Company Owned,35,0,0,1,194,33.0,2003.0,25,0,C,4,24,31130,32199.73117595041,16500.0
WH_108029,EID_58029,Rural,Large,North,Zone 6,6,0,3,4719,Rented,29,0,0,0,185,18.0,2018.0,5,0,B+,3,28,6064,7334.835015766643,7325.585015766643
WH_108032,EID_58032,Rural,Large,North,Zone 6,3,0,4,5050,Rented,30,0,0,0,201,17.0,2014.0,11,1,A+,4,28,16126,14660.553453345434,8500.0
WH_108033,EID_58033,Rural,Large,North,Zone 6,5,0,3,5573,Rented,22,0,0,0,57,24.0,2007.0,18,0,B+,2,28,22061,23807.168912951543,12000.0
WH_108034,EID_58034,Rural,Large,East,Zone 5,4,1,5,3874,Company Owned,63,0,0,1,270,34.0,2019.0,9,1,C,3,14,12093,12310.624719109386,12297.124719109386
WH_108040,EID_58040,Rural,Mid,West,Zone 3,4,0,4,5542,Company Owned,62,0,0,1,96,29.0,2012.0,15,0,C,1,19,20123,20480.36498820028,14500.0
WH_108044,EID_58044,Rural,Large,South,Zone 6,3,0,2,5073,Rented,19,0,0,1,175,27.0,2000.0,39,1,B+,4,29,50056,50312.06124098436,13500.0
WH_108046,EID_58046,Rural,Mid,West,Zone 4,8,0,3,5097,Rented,41,0,0,1,186,29.0,2006.0,23,0,A,5,11,30129,29554.236659757502,14500.0
WH_108051,EID_58051,Rural,Large,South,Zone 5,5,0,2,4403,Company Owned,65,1,0,1,263,43.0,2020.0,4,1,C,2,10,6123,6411.279275953799,6398.129275953799
WH_108052,EID_58052,Rural,Large,West,Zone 5,4,0,4,3929,Rented,26,0,0,1,216,27.0,2014.0,8,0,B+,4,14,9062,10733.282983321522,10722.482983321523
WH_108053,EID_58053,Rural,Large,West,Zone 5,8,1,2,6264,Rented,29,0,0,1,250,24.0,1999.0,24,0,C,2,25,32126,30756.34254441093,12000.0
WH_108054,EID_58054,Rural,Large,North,Zone 6,7,0,2,5631,Rented,29,0,0,1,190,25.0,2009.0,18,0,A,2,23,23143,23950.456998558773,12500.0
WH_108055,EID_58055,Rural,Large,West,Zone 6,8,0,4,4074,Company Owned,51,0,0,0,259,36.0,1998.0,14,0,B,4,23,17068,17441.519238511362,17428.569238511365
WH_108057,EID_58057,Rural,Large,North,Zone 6,5,1,1,5094,Company Owned,29,0,0,0,110,20.0,2002.0,16,0,B+,5,28,19063,19771.81442566117,10000.0
WH_108059,EID_58059,Rural,Large,North,Zone 6,8,1,4,4119,Company Owned,64,1,0,1,164,31.0,2001.0,31,1,B,3,28,38132,39821.01539548606,15500.0
WH_108061,EID_58061,Rural,Large,North,Zone 5,7,3,2,4854,Company Owned,56,0,0,1,158,31.0,2004.0,24,1,B,3,25,28140,30207.886494855746,15500.0
WH_108062,EID_58062,Urban,Mid,West,Zone 4,8,0,4,4200,Company Owned,37,0,0,1,75,32.0,2008.0,15,0,C,4,26,21074,19467.049823222216,16000.0
WH_108063,EID_58063,Rural,Large,West,Zone 5,6,0,4,3919,Rented,47,0,0,1,99,28.0,2007.0,19,0,C,6,10,25070,24147.273744608072,14000.0
WH_108064,EID_58064,Rural,Small,North,Zone 1,6,0,4,6489,Rented,38,1,1,1,198,37.0,2014.0,20,0,B+,1,21,24117,27169.103857180686,18500.0
WH_108067,EID_58067,Rural,Large,South,Zone 6,7,0,2,4864,Company Owned,39,0,0,1,155,49.0,2016.0,11,1,A+,6,23,15098,14319.348876443633,14311.598876443633
WH_108069,EID_58069,Rural,Large,North,Zone 6,3,0,2,4949,Company Owned,29,0,0,1,79,25.0,2000.0,24,1,A+,4,6,31126,30675.708890864888,12500.0
WH_108071,EID_58071,Rural,Mid,South,Zone 4,4,0,3,3769,Company Owned,58,0,0,0,224,16.0,2019.0,8,0,B,2,20,10145,11575.995859848714,8000.0
WH_108074,EID_58074,Rural,Mid,North,Zone 4,4,1,2,4752,Rented,40,0,0,0,128,35.0,2017.0,12,0,A,5,26,15064,15610.114441017009,15603.714441017008
WH_108075,EID_58075,Rural,Mid,West,Zone 3,4,0,4,3722,Company Owned,60,0,0,1,158,30.0,2002.0,32,1,A+,6,19,45090,40807.22556736015,15000.0
WH_108076,EID_58076,Rural,Large,West,Zone 6,8,3,2,4662,Rented,64,0,0,1,181,36.0,2021.0,4,0,B,2,23,4128,5486.278420279239,5477.228420279239
WH_108077,EID_58077,Rural,Large,North,Zone 6,7,1,4,4672,Company Owned,52,0,0,1,180,35.0,2000.0,15,1,B+,5,23,18116,18319.436183379294,17500.0
WH_108080,EID_58080,Rural,Large,North,Zone 5,3,4,2,5051,Rented,65,0,0,0,124,20.0,2011.0,18,0,B+,1,17,21140,23007.131550783,10000.0
WH_108081,EID_58081,Rural,Large,East,Zone 5,8,0,9,3803,Company Owned,36,1,0,1,171,23.0,2014.0,10,1,A+,6,14,13095,12866.970634161757,11500.0
WH_108082,EID_58082,Rural,Large,West,Zone 5,4,0,2,5998,Company Owned,66,0,0,0,218,22.0,2016.0,10,0,B,3,10,12145,13736.99771353256,11000.0
WH_108084,EID_58084,Rural,Mid,West,Zone 4,3,1,4,4464,Company Owned,39,0,0,0,101,25.0,2017.0,9,1,A+,2,11,12116,12409.5829647567,12404.532964756701
WH_108087,EID_58087,Rural,Small,West,Zone 6,7,3,4,3769,Company Owned,70,0,0,1,100,42.0,2008.0,16,1,C,3,9,20115,20021.741412673175,20016.741412673175
WH_108091,EID_58091,Urban,Large,North,Zone 6,6,0,2,4773,Company Owned,42,0,0,1,126,39.0,2000.0,27,1,B,3,28,35117,34845.225692143315,19500.0
WH_108094,EID_58094,Rural,Large,North,Zone 6,5,0,3,4339,Rented,64,0,0,1,229,24.0,2017.0,13,0,B,2,23,15131,17978.158557614603,12000.0
WH_108096,EID_58096,Rural,Large,North,Zone 6,7,0,3,5190,Company Owned,33,0,0,1,193,32.0,2018.0,6,1,C,3,29,8075,8643.92517244126,8634.275172441261
WH_108097,EID_58097,Rural,Large,South,Zone 5,5,3,4,4100,Company Owned,42,0,0,1,171,31.0,2008.0,18,1,B,5,25,22105,22155.42906351341,15500.0
WH_108099,EID_58099,Rural,Large,West,Zone 5,4,0,3,4387,Rented,60,0,0,1,252,55.0,2023.0,0,0,,0,10,6107,1874.3434401751729,1861.743440175173
WH_108100,EID_58100,Rural,Mid,South,Zone 2,3,0,2,7373,Company Owned,65,0,0,0,133,27.0,2008.0,17,0,B,3,12,21116,22327.476467825996,13500.0
WH_108101,EID_58101,Rural,Mid,North,Zone 2,3,0,3,8193,Rented,62,0,0,0,181,20.0,2014.0,10,0,B,3,12,12140,13593.709627925302,10000.0
WH_108103,EID_58103,Rural,Mid,West,Zone 4,8,0,7,3335,Company Owned,50,0,0,0,170,21.0,2009.0,19,1,A+,3,11,26067,25017.300823978876,10500.0
WH_108105,EID_58105,Rural,Large,West,Zone 5,4,0,2,5687,Rented,64,0,0,1,97,30.0,2010.0,20,0,B,3,10,23133,26398.03502345711,15000.0
WH_108106,EID_58106,Rural,Large,North,Zone 6,5,0,3,5298,Rented,50,0,0,0,119,17.0,2017.0,11,1,B,2,28,14056,15359.978244265338,8500.0
WH_108107,EID_58107,Rural,Small,North,Zone 1,8,0,4,4962,Rented,30,0,0,0,84,34.0,2001.0,25,0,C,3,16,31141,32298.689421597664,17000.0
WH_108108,EID_58108,Rural,Mid,South,Zone 4,7,1,3,5237,Rented,67,0,0,0,121,26.0,2005.0,26,0,B,2,26,31128,33804.38711458194,13000.0
WH_108109,EID_58109,Rural,Large,South,Zone 6,3,1,2,6293,Company Owned,66,0,0,0,207,24.0,2002.0,30,0,A,3,29,39086,38583.569281615026,12000.0
WH_108112,EID_58112,Rural,Mid,South,Zone 3,3,0,2,4288,Company Owned,56,0,0,0,252,20.0,2018.0,5,0,A,3,19,7146,7334.835015766643,7322.235015766642
WH_108113,EID_58113,Urban,Mid,North,Zone 3,5,1,3,4600,Rented,21,0,0,1,244,22.0,2015.0,9,1,A,2,27,12130,12266.294879149442,11000.0
WH_108115,EID_58115,Rural,Large,West,Zone 6,8,1,4,4934,Rented,62,0,0,1,235,34.0,2012.0,18,0,B,4,6,22071,23348.681498301186,17000.0
WH_108118,EID_58118,Rural,Mid,North,Zone 2,3,0,2,6063,Rented,23,1,0,1,185,22.0,2011.0,21,0,B+,3,22,26083,27778.76922293537,11000.0
WH_108119,EID_58119,Rural,Mid,West,Zone 4,5,0,2,5288,Rented,48,0,0,1,71,30.0,2012.0,14,0,B,2,11,18070,18929.028500271117,15000.0
WH_108121,EID_58121,Rural,Mid,North,Zone 3,8,0,3,4753,Rented,23,0,0,1,181,27.0,2017.0,5,0,A,2,27,7118,7505.437304217572,7496.387304217572
WH_108122,EID_58122,Rural,Large,North,Zone 5,3,1,4,3371,Company Owned,49,0,0,1,156,29.0,2010.0,19,0,A,2,24,25120,24998.976231877634,14500.0
WH_108123,EID_58123,Rural,Large,West,Zone 5,3,4,2,5524,Company Owned,65,0,0,0,175,23.0,1999.0,23,0,B+,3,10,26096,28208.361158003623,11500.0
WH_108124,EID_58124,Rural,Mid,South,Zone 4,4,0,2,8258,Rented,36,0,0,1,128,22.0,2016.0,17,1,B,3,26,22142,22900.628810254973,11000.0
WH_108125,EID_58125,Rural,Mid,West,Zone 3,6,0,1,5403,Rented,49,0,0,1,168,25.0,1998.0,25,0,B+,3,19,28114,32083.75729318679,12500.0
WH_108128,EID_58128,Urban,Large,South,Zone 6,3,3,3,6488,Rented,45,0,0,0,99,20.0,2018.0,6,1,C,1,29,8126,8131.772936472145,8126.822936472146
WH_108129,EID_58129,Rural,Large,North,Zone 6,5,2,3,3567,Rented,20,0,0,1,99,50.0,2012.0,22,0,B+,4,6,27114,28252.827158840344,25000.0
WH_108130,EID_58130,Urban,Mid,West,Zone 4,8,0,7,4578,Rented,59,0,0,1,120,33.0,2008.0,18,1,B+,3,11,21106,23636.566624500614,16500.0
WH_108131,EID_58131,Rural,Small,North,Zone 6,4,0,2,5337,Company Owned,35,0,0,0,194,31.0,2017.0,17,1,A+,5,13,24073,22487.780190549558,15500.0
WH_108132,EID_58132,Rural,Large,West,Zone 6,7,1,1,6027,Rented,46,0,0,0,200,17.0,2000.0,27,0,B,4,23,31120,34270.7643947294,8500.0
WH_108135,EID_58135,Rural,Small,West,Zone 6,4,1,2,6014,Company Owned,52,0,0,1,150,28.0,2002.0,20,0,B+,2,15,24073,25734.914046123275,14000.0
WH_108136,EID_58136,Rural,Large,North,Zone 6,5,0,4,4364,Rented,55,0,0,0,236,14.0,2013.0,11,0,C,3,23,14133,14831.155741796305,7000.0
WH_108138,EID_58138,Urban,Large,South,Zone 5,5,0,2,4581,Company Owned,34,0,1,1,216,39.0,2002.0,25,1,A,5,10,35086,31885.84080189225,19500.0
WH_108139,EID_58139,Rural,Mid,South,Zone 2,8,0,3,5787,Company Owned,23,0,1,1,217,28.0,2017.0,19,1,A,3,32,28103,25590.453166407853,14000.0
WH_108140,EID_58140,Rural,Small,West,Zone 6,4,0,3,5069,Company Owned,26,0,0,1,269,36.0,1999.0,39,0,A,3,2,53092,50482.66352943526,18000.0
WH_108143,EID_58143,Rural,Large,South,Zone 5,6,0,2,5587,Rented,65,0,0,0,84,36.0,2019.0,7,1,C,3,10,9096,10024.659371919523,10020.459371919524
WH_108145,EID_58145,Rural,Mid,South,Zone 2,8,1,2,6093,Rented,50,1,0,1,130,40.0,2012.0,16,1,B+,4,12,20079,20730.50118495192,20000.0
WH_108148,EID_58148,Rural,Mid,North,Zone 4,5,0,4,4319,Company Owned,23,0,0,1,102,30.0,2007.0,24,1,A+,2,26,33129,31661.70985299931,15000.0
WH_108149,EID_58149,Rural,Mid,South,Zone 4,6,4,2,5100,Rented,45,0,0,0,133,16.0,2016.0,13,1,B,6,26,15144,15608.669325155352,8000.0
